
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
4375,2009,3462,15,
4378,2317,3169,3,
4844,2078,3524,9,
4476,1862,3334,3,
4303,1922,3440,6,
4722,1741,3561,16,
4674,1976,3335,8,
4480,1575,3496,5,
4248,1962,3188,11,
4815,1727,3699,11,
4361,2130,3308,7,
4811,2097,3331,0,
4303,1679,3501,1,
4484,1969,3621,8,
4589,1998,3489,5,
4733,2045,3389,5,
4494,1905,3269,2,
4542,1827,3275,0,
4321,1944,3326,1,
4730,1682,3570,4,
4424,1949,3286,4,
4586,1948,3518,3,
4238,2196,3103,35,
4556,1691,3342,5,
4488,1944,3304,9,
4606,2089,3238,26,
4237,2118,3218,2,
4567,1965,3540,7,
4537,2013,3320,5,
4502,1828,3204,6,
4638,1934,3181,1,
4565,1958,3471,0,
4678,1981,3268,0,
4650,2155,3195,1,
4465,2131,3316,9,
4410,1533,3637,12,
4478,2003,3295,3,

# Showing cells 0-100 until 9.00004 min
